"AXX","AYY","AZZ","ACC_TOTAL"
"750","-703","139","1037.3186588507892"
"758","-727","152","1061.224292974864"
"759","-712","137","1049.6637556856006"
"794","-686","87","1052.901229935648"
"820","-763","73","1122.451780701514"
"917","-936","106","1314.6181955229436"
"1128","-1113","151","1591.8398160619051"
"1264","-1336","-46","1839.7575927279115"
"1264","-1393","-229","1894.8841653251525"
"1125","-1153","-270","1633.3811557624877"
"1125","-1153","-270","1633.3811557624877"
"566","-1024","-67","1171.9304586877158"
"19","-1123","-18","1123.3049452397154"
"-261","-845","17","884.5535597124688"
"-312","-629","-142","716.3441910143475"
"-361","-421","-168","579.4704479091233"
"-354","-285","-67","459.3800169794067"
"-241","-267","27","360.6923897173324"
"-111","-367","150","411.71592147984757"
"71","-545","291","621.8898616314628"
"241","-779","437","925.1437726105062"
"370","-1005","616","1235.4679275481012"
"263","-1425","759","1635.8101968137992"
"648","-1189","931","1643.2851243773857"
"1163","-765","765","1588.4013976322233"
"975","-894","260","1348.1324118943212"
"1123","-896","103","1440.331211909261"
"898","-896","-37","1269.089831335828"
"783","-776","-42","1103.1903734170273"
"774","-709","-7","1049.669471786238"
"787","-677","-29","1038.5273227026817"
"789","-692","-41","1050.2694892264556"
"783","-735","-8","1073.9543751947751"
"801","-732","92","1088.9853075225578"
"818","-691","137","1079.524895498015"
"822","-687","103","1076.225812736342"
"809","-685","56","1061.5281437625665"
"787","-697","40","1052.0351705147505"
"767","-698","36","1037.6844414367984"
"767","-682","14","1026.4545776604048"
"769","-709","-18","1046.1194960423977"
"768","-739","-22","1066.0342396002109"
"782","-733","6","1071.8437386111839"
"800","-732","27","1084.6902783744308"
"834","-752","38","1123.6120326874398"
"905","-811","55","1216.4583839984004"
"1099","-889","304","1445.869288697979"
"1082","-1027","395","1543.2038102596819"
"993","-974","653","1536.598190809816"
"810","-872","906","1495.7673615906988"
"368","-1059","911","1444.5850615315112"
"353","-849","949","1321.3670950950761"
"270","-645","828","1083.7476643573448"
"44","-678","324","752.7257136567077"
"-95","-603","37","611.5578468141832"
"-131","-590","-163","625.9632577076709"
"-107","-579","-198","621.2036703046755"
"-33","-666","-271","719.7819114148396"
"66","-797","-294","852.0569229810882"
"396","-799","-78","895.1541766645565"
"513","-1207","-251","1335.297345163241"
"729","-1140","-137","1360.0772036910257"
"708","-1281","-128","1469.2205416478494"
"699","-1660","-131","1805.9241401565016"
"817","-1336","-131","1571.4789212712972"
"669","-1073","6","1264.4864570251434"
"601","-773","106","984.8685191435454"
"641","-647","196","931.6147272343864"
"726","-640","280","1007.5098014411572"
"747","-707","218","1051.371485251526"
"688","-757","116","1029.4896794043154"
"688","-757","116","1029.4896794043154"
