"AXX","AYY","AZZ","ACC_TOTAL"
"328","-989","112","1047.9737592134643"
"303","-1019","72","1065.5299151126635"
"361","-974","92","1042.8139814943027"
"434","-932","85","1031.603121360148"
"585","-845","95","1032.1216013629403"
"595","-865","155","1061.2610423453789"
"620","-876","103","1078.1396013504002"
"678","-843","122","1088.676719692306"
"610","-859","128","1061.3034438839818"
"569","-842","85","1019.7793879070119"
"606","-813","93","1018.2602810676649"
"675","-781","139","1041.5886904147912"
"722","-725","182","1039.2463615524473"
"701","-751","165","1040.4936328493318"
"691","-751","150","1031.4950314955472"
"680","-754","110","1021.2815478603342"
"680","-756","102","1021.9295474737972"
"688","-766","112","1035.685280382028"
"727","-761","108","1057.9763702465193"
"744","-752","108","1063.345663460382"
"736","-766","100","1066.9826615273557"
"787","-769","46","1101.2928765773436"
"965","-765","-28","1231.7605286743037"
"958","-999","-8","1384.1347477756635"
"1108","-1412","323","1823.6603302150322"
"1110","-1356","82","1754.2975802297624"
"841","-1115","54","1397.6487398484642"
"651","-828","429","1137.288881507245"
"252","-560","559","830.4125480747506"
"49","-355","595","694.5869276051774"
"99","-230","489","549.3832906086606"
"-29","-283","397","488.40454543339376"
"-29","-283","406","495.7479198140926"
"-69","-326","406","525.2361373706116"
"-38","-359","364","512.6607065106512"
"-759","-756","762","1314.633408977575"
"-166","-1105","150","1127.4222811351565"
"503","-1207","-461","1386.4988279836373"
"958","-1578","-15","1846.0966930255847"
"844","-1318","47","1565.780635976828"
"283","-1142","-14","1176.6261088383174"
"435","-980","272","1106.1686128253684"
"520","-971","179","1115.9220402877613"
"608","-913","303","1137.9991212650386"
"641","-849","276","1099.0259323601058"
"663","-849","240","1103.6167813149634"
"689","-811","254","1094.0557572628554"
"676","-779","229","1056.5311164371828"
"678","-775","217","1052.3297962140957"
"693","-772","196","1055.7693876979006"
"694","-780","163","1056.6953203265357"
"713","-772","110","1056.6233955388268"
"731","-671","94","996.7135997868194"
"783","-597","154","996.6012241613995"
"799","-614","131","1016.1486111785027"
"790","-692","88","1053.9013236541646"
"796","-738","66","1087.4814940954168"
"823","-738","96","1109.5895637576987"
"824","-742","122","1115.5375385884602"
"944","-786","93","1231.901375922602"
"1091","-903","62","1417.5803328206837"
"1326","-1097","-38","1721.3741603730434"
"1186","-1115","61","1628.969612976252"
"801","-952","126","1250.5122950215243"
"268","-1222","462","1333.6236350635063"
"46","-1330","845","1576.401281400139"
"-123","-1351","786","1567.8411909373986"
"-351","-1375","787","1622.712235733742"
"-346","-1226","755","1480.8163289213148"
"-377","-1065","614","1285.8265823974864"
"-384","-832","484","1036.3088342767323"
"-387","-635","356","824.457397322627"
"-323","-456","290","629.5752536432798"
"-264","-311","263","485.3720222674562"
"-179","-191","274","378.94326752167007"
"-72","-110","260","291.3485884640597"
"6","-69","233","243.07611976498225"
"105","-33","169","201.68044030098704"
"233","0","76","245.08161905781512"
"446","-42","-14","448.19192317577523"
"690","-207","-138","733.4800610786908"
"418","-1123","923","1512.5415696766815"
"1229","-1146","-21","1680.535033850827"
"1635","-1215","374","2071.068806196453"
"1520","-1017","356","1863.176051799722"
"707","-1528","-294","1709.1135129066179"
"1017","-963","-493","1484.8255789822588"
"780","-682","55","1037.5687929000178"
"755","-680","232","1042.2326995445883"
"608","-824","193","1042.0599790798992"
"558","-870","120","1040.511412719726"
"580","-833","197","1033.9719531979579"
"580","-769","262","998.2008815864671"
"585","-772","262","1003.4206495782315"
"629","-775","218","1021.6604132489425"
"615","-797","142","1016.6602185587867"
"596","-818","138","1021.4616977645319"
"637","-797","147","1030.8186067393235"
"614","-824","153","1038.9326253419902"
"623","-865","178","1080.7580672842557"
"683","-911","193","1154.8415475726529"
"699","-1144","276","1368.7633104375643"
"1039","-1364","127","1719.3446425891466"
"1272","-1573","-90","2024.9476536444097"
"1633","-1803","-339","2456.0983286505448"
"1818","-1752","-360","2550.338801022327"
"1262","-1290","-111","1808.0555854287225"
"447","-1043","156","1145.4230659455047"
"528","-500","-298","785.8676733394751"
"656","-208","-341","768.0371084784902"
"528","-94","-308","618.4529084740406"
"601","149","-271","675.9016200601978"
"578","278","-254","689.843460503903"
"676","149","-142","706.6406441749583"
"787","-96","166","810.0253082466004"
"793","-409","500","1022.8049667458602"
"654","-655","868","1268.92277148769"
"633","-945","1112","1590.6784715963186"
"-582","-1492","1576","2246.9009769012964"
"-877","-1719","1808","2644.419406977645"
"582","-314","1805","1922.3280157142797"
"55","-1151","606","1301.9454673679693"
"21","-1072","166","1084.9797233128368"
"232","-972","202","1019.5155712395962"
"361","-944","93","1014.9413776174464"
"430","-928","187","1039.736985972895"
"569","-879","126","1054.6459121430282"
"638","-803","84","1029.0330412576654"
"631","-769","150","1005.9930417254386"
"648","-789","143","1030.9578070900866"
"681","-792","150","1055.2369402176935"
"688","-839","121","1091.7444755985716"
"580","-846","66","1027.8482378250205"
"619","-837","89","1044.8210373073466"
"659","-805","133","1048.8064645109698"
"642","-774","137","1014.8935904812879"
"654","-784","141","1030.6565868416114"
"669","-768","102","1023.6156505251373"
"687","-757","98","1026.9479052025958"
"691","-765","113","1037.0511077087763"
"703","-766","118","1046.3694376270744"
"729","-734","103","1039.6181991481296"
"714","-751","120","1043.1668131224267"
"720","-753","118","1048.4908201791754"
"722","-765","105","1057.1348069191554"
"750","-791","58","1091.5791313505401"
