"AXX","AYY","AZZ","ACC_TOTAL"
"-311","-1169","729","1412.3466288415177"
"-305","-988","624","1207.702363995368"
"-262","-792","568","1009.2234638572371"
"-188","-607","470","790.3752273445822"
"-52","-392","303","498.17366449863647"
"22","-179","117","214.9744170825915"
"148","-68","-31","165.79806995257815"
"325","0","-135","351.9232870953555"
"513","-6","-241","566.8209593866479"
"623","-640","215","918.6696903675445"
"823","-1236","432","1546.4957161272707"
"1432","-1080","181","1802.716006474675"
"1441","-1159","241","1864.8975843193105"
"1441","-1159","241","1864.8975843193105"
"1190","-1160","38","1662.2707360715942"
"837","-1314","-391","1606.2521595316223"
"760","-1167","-329","1430.989168372703"
"731","-948","-34","1197.5896626140357"
"724","-822","85","1098.6742010259456"
"703","-791","111","1064.054039981053"
"712","-782","172","1071.471884838795"
"688","-781","226","1065.073236918476"
"685","-751","202","1036.354186559788"
"653","-791","169","1039.5436498771949"
"614","-856","180","1068.7057593182512"
"571","-887","193","1072.4080380153816"
"583","-896","178","1083.6922995020311"
"591","-920","122","1100.2567882090073"
"684","-1047","43","1251.3648548684753"
"1140","-1056","114","1558.1180956525727"
"1233","-1214","89","1732.6297931179643"
"1370","-1368","37","1936.4124044221571"
"1218","-1358","9","1824.217366434165"
"826","-1006","232","1322.1709420494765"
"595","-536","143","813.49247077032"
"653","-23","-53","655.5509133545617"
"443","188","-140","501.19158013677765"
"416","223","-148","494.66048962899794"
"345","67","-49","354.8450366004856"
"312","-193","88","377.27576121452597"
"289","-534","214","643.7957750715673"
"197","-928","401","1029.9485424039397"
"77","-1346","545","1454.1904964618632"
"688","-1687","1267","2219.14442972962"
"281","-1863","475","1943.0272772146045"
"1161","-499","-264","1290.975600079258"
"705","-1251","68","1437.5847801086377"
"632","-1022","138","1209.5255268079297"
"542","-997","187","1150.1052125783972"
"493","-928","246","1079.2353774779624"
"476","-873","146","1004.9980099482784"
"564","-828","123","1009.3606887530344"
"620","-797","132","1018.3481722868657"
"637","-733","186","988.7638747446227"
"641","-756","146","1001.8647613325862"
"672","-809","111","1057.5377061835668"
"636","-855","155","1076.8221765918456"
