"AXX","AYY","AZZ","ACC_TOTAL"
"-147","187","17","238.46802720700316"
"-107","118","20","160.53971471259067"
"-71","103","24","127.38131731144878"
"-71","103","24","127.38131731144878"
"-79","136","33","160.70469812671936"
"-94","220","15","239.71024175032656"
"-101","334","-1","348.93838997737123"
"-16","540","114","552.1340416963982"
"72","869","355","941.4722513170528"
"21","1157","538","1276.1402744212721"
"-120","1337","833","1579.8284717019123"
"-237","1442","1131","1847.8890659344245"
"329","1741","1118","2095.0527439661273"
"-489","1024","1336","1752.881342247672"
"-662","781","871","1344.1897187525278"
"-927","1132","-169","1472.8591242885384"
"-813","999","-211","1305.1785318491873"
"-643","889","-65","1099.0882585124818"
"-550","853","28","1015.3290107152459"
"-626","811","114","1030.8215170435665"
"-722","769","48","1055.9114546210776"
"-728","759","4","1051.7038556551934"
"-691","776","-14","1039.1597567265583"
"-662","774","-15","1018.5995287648625"
"-662","761","0","1008.6451308562392"
"-679","747","-8","1009.5117631805981"
"-682","746","-12","1010.8333195932947"
"-687","723","13","997.430198058992"
"-665","771","20","1018.3643748678564"
"-656","738","2","987.4127809583994"
"-651","729","14","977.4650888906468"
"-697","671","56","969.1160921169352"
"-724","647","66","973.2116933124057"
"-746","638","49","982.8331496240855"
"-760","604","37","971.4859751947014"
"-770","610","48","983.516141199523"
"-778","650","36","1014.435803784547"
"-821","679","2","1065.404148668476"
"-938","713","-13","1178.2962276100184"
"-1132","835","-74","1408.5897202521394"
"-1430","841","-193","1670.1586750964711"
"-1359","964","-185","1676.4253636830958"
"-1075","906","-148","1413.63538439019"
"-732","854","-13","1124.8595467879534"
"-452","789","103","915.1142005236286"
"-115","844","156","865.9659346648689"
"-2","745","233","780.5882397269382"
"106","585","296","664.1362811953583"
"224","535","300","652.9938743969961"
"275","554","290","683.1112647292533"
"272","569","285","692.07658535743"
"233","583","279","687.0363891381592"
"334","734","195","829.6607740516603"
"-28","743","419","853.4600166381551"
"-549","819","281","1025.2428980490429"
"-1101","762","265","1364.9432222623768"
"-1417","863","154","1666.2454801138997"
"-1235","944","-182","1565.0830648882506"
"-920","945","-246","1341.6187983179127"
"-788","786","-77","1115.6473457145855"
"-800","789","2","1123.621377511126"
"-783","790","17","1112.4198847557518"
"-722","807","-8","1082.8651808974191"
"-729","761","-34","1054.380386767508"
"-707","759","-34","1037.8275386594826"
"-690","745","4","1015.4511312712198"
"-670","722","46","986.0527369263776"
"-634","776","23","1002.3277906952396"
"-694","765","-12","1032.959340922962"
"-676","764","-33","1020.6669388199072"
"-676","764","-33","1020.6669388199072"
"-673","729","-18","992.3174895163341"
"-692","720","-19","998.8117940833498"
"-693","708","-30","991.1674934137015"
"-706","678","-44","979.8244740768624"
"-741","694","-41","1016.0698794866424"
"-731","731","-23","1034.045937084035"
"-709","738","-36","1024.021972420514"
"-699","776","-44","1045.3291347704799"
"-730","804","-55","1087.3550478109714"
"-788","823","0","1139.4178338081251"
"-775","936","47","1216.1126592548899"
"-786","926","278","1246.016051260978"
"-645","986","642","1341.784259857001"
"-289","1386","923","1690.1023637638048"
"-83","1588","1184","1982.5460902586856"
"-78","1583","1065","1909.5020293259706"
"-40","1518","884","1757.094192125169"
"-84","1314","712","1496.8620510922174"
"-73","1082","573","1226.5325107798815"
"-47","900","399","985.6013392848043"
"-88","675","251","725.5136111748697"
"-67","482","169","515.1446398828197"
"-98","344","141","384.47496667533505"
"-142","265","118","322.9752312484659"
"-201","255","82","334.888040992807"
"-286","256","40","385.91708954126403"
"-420","234","-5","480.8128534055636"
"-491","364","-2","611.2127289250445"
"-756","326","-43","824.4155505568779"
"-150","1183","192","1207.8298721260376"
"-739","1268","-169","1477.3307009603502"
"-842","1319","-113","1568.9149116507242"
"-913","1146","-54","1466.2199698544553"
"-901","1046","86","1383.225578132504"
"-749","1057","-52","1296.516100941288"
"-690","994","-51","1211.0891792101852"
"-664","941","0","1151.6844185800205"
"-659","909","73","1125.1182160110998"
"-678","892","148","1130.1557414799076"
"-691","888","160","1136.4968103782783"
"-692","890","100","1131.7968015505257"
"-680","921","-1","1144.8327388749851"
"-670","940","-53","1155.5557104700752"
"-683","954","-32","1173.724413991632"
"-727","973","-3","1214.6056973355592"
"-812","1003","-14","1290.5615057020723"
"-904","1058","-55","1392.6970237636037"
"-995","1055","-79","1452.3398362642265"
"-1087","1179","-89","1606.0918404624313"
"-1136","1242","0","1683.1696290035654"
"-1028","1179","154","1571.7954701550707"
"-478","1461","133","1542.9497723516472"
"-315","1283","177","1332.9077237378438"
"-33","755","110","763.6844898254776"
"-75","515","68","524.8561707744323"
"-121","194","-8","228.78155520058866"
"-108","94","-19","144.43337564427412"
"-81","66","-13","105.29007550571896"
"-57","119","-27","134.68110483657313"
"-69","178","-70","203.3346994489627"
"-90","236","-49","257.2877766237642"
"-37","452","150","477.6745754171976"
"-21","780","389","871.8726971295753"
"3","1229","615","1374.2907261565872"
"-89","1545","850","1765.6290663669988"
"-189","1702","1128","2050.587476797808"
"-13","1834","1229","2207.7513446944154"
"-8","1834","1229","2207.727564714451"
"-516","1112","1394","1856.3501824817429"
